SERIES,DESCRIPTION
XUDLADD,Spot exchange rate - Australian Dollar into US $
XUDLBK74,Spot exchange rate - South Korean Won into Dollar
XUDLERD,Spot exchange rate - Euro into US $
XUDLGBD,Spot exchange rate - Sterling into US$
XUDLJYD,Spot exchange rate - Japanese Yen into US $
XUDLNDD,Spot exchange rate - New Zealand Dollar into US $
XUDLSFD,Spot exchange rate - Swiss Franc into US $

DATE,XUDLADD,XUDLBK74,XUDLERD,XUDLGBD,XUDLJYD,XUDLNDD,XUDLSFD
02 Jan 2013,0.9526,1063.5,0.7553,0.6141,87.18,1.1998,0.9138
03 Jan 2013,0.9502,1063.38,0.7637,0.6188,86.85,1.2011,0.9234
04 Jan 2013,0.9566,1062.85,0.7666,0.6236,88.05,1.2064,0.9264
07 Jan 2013,0.9541,1062.7,0.7635,0.6218,87.73,1.1982,0.9229
08 Jan 2013,0.9537,1063.35,0.7653,0.6236,87.14,1.1977,0.9251
09 Jan 2013,0.9516,1060.48,0.7667,0.6247,87.85,1.1926,0.9271
10 Jan 2013,0.9461,1058.57,0.7567,0.6208,88.18,1.1871,0.9165
11 Jan 2013,0.9479,1055.3,0.7493,0.6202,89.07,1.192,0.9123
14 Jan 2013,0.9472,1056.45,0.7481,0.6224,89.25,1.1909,0.917
15 Jan 2013,0.9479,1057.57,0.7491,0.6215,88.65,1.1923,0.9277
16 Jan 2013,0.9475,1059.085,0.7521,0.6252,88.49,1.1903,0.9305
17 Jan 2013,0.9497,1057.995,0.7487,0.6262,89.42,1.1903,0.9329
18 Jan 2013,0.9527,1058.545,0.7524,0.6304,89.94,1.1976,0.9354
21 Jan 2013,0.9518,1064,0.751,0.6316,89.8,1.1976,0.9322
22 Jan 2013,0.9473,1063.4,0.7527,0.6302,88.54,1.1895,0.9295
23 Jan 2013,0.9479,1067.29,0.7529,0.6312,88.55,1.1862,0.9286
24 Jan 2013,0.9547,1067.895,0.7478,0.6336,89.99,1.1915,0.9303
25 Jan 2013,0.9579,1075.58,0.7421,0.6326,90.98,1.1922,0.923
28 Jan 2013,0.9608,1091,0.7428,0.6366,90.62,1.2035,0.9271
29 Jan 2013,0.9565,1084.12,0.7419,0.635,90.66,1.1947,0.9221
30 Jan 2013,0.959,1086.15,0.737,0.6333,91.08,1.2025,0.9123
31 Jan 2013,0.9587,1087.23,0.7367,0.6307,91.25,1.1899,0.9104
01 Feb 2013,0.9614,1095.19,0.7302,0.6351,92.62,1.1841,0.9029
04 Feb 2013,0.9598,1089.8,0.7376,0.6354,92.69,1.1822,0.9086
05 Feb 2013,0.9632,1086.19,0.7392,0.6382,93.39,1.1857,0.9092
06 Feb 2013,0.9691,1089.71,0.7387,0.6389,93.54,1.1865,0.9106
07 Feb 2013,0.9696,1090.4,0.7468,0.6368,93.21,1.2012,0.9178
08 Feb 2013,0.9685,1095.9,0.7473,0.6314,92.74,1.1956,0.9173
11 Feb 2013,0.9733,1096,0.7474,0.6385,93.45,1.1973,0.9194
12 Feb 2013,0.97,1093.38,0.7427,0.6386,93.07,1.1886,0.9158
13 Feb 2013,0.967,1086.17,0.7442,0.6433,93.47,1.1895,0.9193
14 Feb 2013,0.9653,1085.54,0.7495,0.644,93.06,1.1792,0.9221
15 Feb 2013,0.9703,1078.62,0.749,0.6441,93.81,1.1827,0.9239
18 Feb 2013,0.9701,1083.71,0.7491,0.646,93.97,1.1826,0.9234
19 Feb 2013,0.9662,1080.1,0.7487,0.6475,93.52,1.1812,0.924
20 Feb 2013,0.9717,1079.92,0.7479,0.6535,93.69,1.1952,0.9237
21 Feb 2013,0.9754,1087.25,0.7564,0.6554,92.88,1.1976,0.9293
22 Feb 2013,0.9703,1085.54,0.7598,0.655,93.22,1.1972,0.9315
25 Feb 2013,0.9728,1086.5,0.7568,0.6619,93.8,1.1937,0.9302
26 Feb 2013,0.9792,1089.95,0.7649,0.6611,91.69,1.212,0.9316
27 Feb 2013,0.9797,1085.47,0.7628,0.6607,91.61,1.2132,0.9299
28 Feb 2013,0.9768,1084.35,0.7648,0.6588,92.27,1.2061,0.9332
01 Mar 2013,0.9796,1084.35,0.7702,0.6663,93.46,1.2127,0.9453
04 Mar 2013,0.9842,1091.27,0.7686,0.6636,93.28,1.2146,0.9416
05 Mar 2013,0.9773,1087.05,0.7677,0.6614,93.35,1.2074,0.9423
06 Mar 2013,0.9746,1084.85,0.7692,0.6643,93.53,1.2026,0.9465
07 Mar 2013,0.9736,1087.74,0.7644,0.6645,94.66,1.2089,0.9445
08 Mar 2013,0.9778,1089.6,0.7703,0.6701,96.18,1.2192,0.9529
11 Mar 2013,0.9743,1094.45,0.7684,0.6713,96.13,1.212,0.9496
12 Mar 2013,0.9693,1095.53,0.768,0.6718,95.99,1.2107,0.9471
13 Mar 2013,0.9716,1098.67,0.7722,0.6701,96.05,1.2137,0.9519
14 Mar 2013,0.963,1107.89,0.7705,0.6644,96.12,1.2182,0.9497
15 Mar 2013,0.9609,1111.02,0.7653,0.6608,95.1,1.2089,0.9388
18 Mar 2013,0.9621,1114.64,0.7717,0.6619,94.9,1.212,0.9449
19 Mar 2013,0.9651,1113.33,0.7759,0.6615,94.85,1.2137,0.9461
20 Mar 2013,0.9626,1116.03,0.7722,0.6609,95.52,1.2161,0.9439
21 Mar 2013,0.9579,1115.66,0.7737,0.6588,95.06,1.2008,0.9455
22 Mar 2013,0.9572,1119.35,0.7695,0.6562,94.49,1.1973,0.9403
25 Mar 2013,0.9568,1111.28,0.7763,0.6586,94.34,1.1982,0.9473
26 Mar 2013,0.9538,1107.56,0.7777,0.6598,94.22,1.1933,0.9485
27 Mar 2013,0.9583,1111.29,0.7824,0.6618,94.38,1.1965,0.9535
28 Mar 2013,0.9591,1113.44,0.7788,0.6587,94.02,1.1937,0.9472
02 Apr 2013,0.9559,1118.17,0.7789,0.661,93.47,1.1874,0.9485
03 Apr 2013,0.9535,1116.3,0.7783,0.6607,92.87,1.1844,0.9453
04 Apr 2013,0.9609,1124.52,0.778,0.6588,96.37,1.1919,0.9462
05 Apr 2013,0.9635,1133.07,0.7679,0.6513,97.16,1.1893,0.9331
08 Apr 2013,0.9623,1140.64,0.7682,0.6544,98.89,1.1829,0.9349
09 Apr 2013,0.9539,1139.64,0.7658,0.6538,99,1.1762,0.9339
10 Apr 2013,0.9489,1135.55,0.7642,0.6525,99.51,1.1678,0.9316
11 Apr 2013,0.9468,1129.05,0.7618,0.6496,99.55,1.1569,0.9293
12 Apr 2013,0.9522,1129.69,0.7635,0.6507,98.73,1.167,0.9291
15 Apr 2013,0.962,1119.55,0.7642,0.6531,97.96,1.1804,0.9298
16 Apr 2013,0.9661,1114.57,0.7616,0.654,97.74,1.1795,0.9265
17 Apr 2013,0.9701,1117.59,0.7668,0.6564,97.6,1.1827,0.9313
18 Apr 2013,0.9697,1119.78,0.7645,0.654,98.22,1.1855,0.9299
19 Apr 2013,0.9705,1119.48,0.7645,0.6554,99.25,1.1853,0.9306
22 Apr 2013,0.9756,1119.6,0.7674,0.6559,99.29,1.1886,0.9361
23 Apr 2013,0.9748,1119.44,0.7684,0.6543,99.35,1.1898,0.9418
24 Apr 2013,0.9748,1117.95,0.7695,0.655,99.38,1.1834,0.9476
25 Apr 2013,0.9696,1111.69,0.7689,0.6477,99.49,1.1732,0.9475
26 Apr 2013,0.9721,1111.46,0.7676,0.6455,97.68,1.1738,0.9416
29 Apr 2013,0.9665,1106.78,0.7633,0.6454,98.16,1.1684,0.9368
30 Apr 2013,0.963,1101.82,0.7584,0.6425,97.41,1.1658,0.9291
01 May 2013,0.9719,1100.75,0.758,0.643,97.35,1.1772,0.9278
02 May 2013,0.9759,1101.25,0.7651,0.6447,98.03,1.1792,0.9339
03 May 2013,0.9702,1097.03,0.7625,0.6423,98.95,1.1716,0.9345
07 May 2013,0.9836,1090.32,0.7642,0.6465,99.08,1.1844,0.941
08 May 2013,0.981,1086.2,0.7591,0.6425,98.82,1.1918,0.9356
09 May 2013,0.9816,1091.67,0.7636,0.6453,99.31,1.1844,0.9408
10 May 2013,0.9999,1106.15,0.7709,0.6513,101.8,1.2083,0.9572
13 May 2013,1.003,1113.27,0.7702,0.6517,101.75,1.2111,0.9574
14 May 2013,1.0083,1110.07,0.7705,0.6554,102.04,1.2152,0.9574
15 May 2013,1.0118,1114.82,0.7775,0.6568,102.44,1.217,0.9675
16 May 2013,1.0146,1117.74,0.7742,0.6533,101.96,1.2194,0.9595
17 May 2013,1.0271,1118.27,0.7799,0.6583,102.98,1.2389,0.9726
20 May 2013,1.021,1118.72,0.7778,0.6569,102.46,1.2268,0.9681
21 May 2013,1.0231,1110.82,0.7768,0.6605,102.54,1.2293,0.971
22 May 2013,1.0333,1114.05,0.7765,0.6647,103.5,1.2379,0.9793
23 May 2013,1.0303,1128.8,0.7751,0.6638,101.43,1.2332,0.9694
24 May 2013,1.0333,1126.6,0.7735,0.6605,101.18,1.2343,0.9608
28 May 2013,1.039,1128.27,0.7778,0.6651,102.35,1.2367,0.9761
29 May 2013,1.0386,1132.85,0.7712,0.6616,100.91,1.2312,0.9611
30 May 2013,1.0319,1128.35,0.766,0.6572,100.93,1.2338,0.9538
31 May 2013,1.0426,1130.84,0.7716,0.6596,100.96,1.2533,0.9595
03 Jun 2013,1.0297,1127.48,0.7675,0.6538,99.57,1.2399,0.9539
04 Jun 2013,1.0369,1122.67,0.7651,0.6539,100.14,1.2513,0.9489
05 Jun 2013,1.0496,1119,0.7642,0.6497,99.29,1.2574,0.9436
06 Jun 2013,1.0493,1119.1,0.7579,0.6442,98.36,1.2547,0.9349
07 Jun 2013,1.0543,1117.62,0.7564,0.6436,97.37,1.2652,0.9351
10 Jun 2013,1.059,1128.08,0.7579,0.6441,99.13,1.266,0.9392
11 Jun 2013,1.0637,1134.21,0.7534,0.6411,96.85,1.2732,0.9274
12 Jun 2013,1.052,1127.99,0.7498,0.6375,95.68,1.2549,0.9203
13 Jun 2013,1.0426,1129.98,0.7519,0.6378,94.22,1.2472,0.9236
14 Jun 2013,1.039,1126.92,0.7496,0.6379,94.59,1.2355,0.9208
17 Jun 2013,1.0446,1127.54,0.7492,0.6364,94.77,1.2472,0.925
18 Jun 2013,1.0564,1134.69,0.7467,0.6407,95.59,1.2531,0.9206
19 Jun 2013,1.0484,1130.7,0.746,0.6386,95,1.243,0.9193
20 Jun 2013,1.089,1146.1,0.759,0.6466,98.08,1.2947,0.9316
21 Jun 2013,1.0861,1154.47,0.7613,0.6498,97.48,1.2932,0.9346
24 Jun 2013,1.0787,1162.19,0.7638,0.6494,97.56,1.2898,0.9345
25 Jun 2013,1.0818,1153.48,0.7649,0.6492,97.75,1.294,0.9398
26 Jun 2013,1.0734,1156.4,0.7691,0.6519,97.43,1.2765,0.9424
27 Jun 2013,1.0777,1148.14,0.7691,0.6577,98.52,1.2844,0.9488
28 Jun 2013,1.0927,1142.4,0.7693,0.6593,99.34,1.2948,0.9461
01 Jul 2013,1.0848,1135.62,0.7671,0.6568,99.73,1.2809,0.9469
02 Jul 2013,1.0913,1135,0.7673,0.6592,100.4,1.2897,0.9478
03 Jul 2013,1.1025,1142,0.771,0.6554,99.71,1.2882,0.9484
04 Jul 2013,1.0898,1139.84,0.7744,0.6637,100.01,1.2729,0.9563
05 Jul 2013,1.103,1142.35,0.7791,0.6719,100.91,1.299,0.9616
08 Jul 2013,1.0957,1148.39,0.7773,0.6694,101.09,1.2804,0.9645
09 Jul 2013,1.0927,1142.46,0.7821,0.6743,101.07,1.2744,0.9733
10 Jul 2013,1.0898,1135.73,0.7777,0.6691,100.07,1.2794,0.9674
11 Jul 2013,1.0934,1124.91,0.7669,0.6616,98.74,1.2789,0.951
12 Jul 2013,1.1038,1124.3,0.7661,0.6615,99.42,1.2822,0.9479
15 Jul 2013,1.1,1121.84,0.7665,0.6621,99.88,1.2799,0.9505
16 Jul 2013,1.0832,1117.94,0.7612,0.6612,99.29,1.2697,0.9417
17 Jul 2013,1.085,1117.31,0.7638,0.6591,99.75,1.266,0.944
18 Jul 2013,1.0918,1124.77,0.7639,0.6579,100.62,1.2676,0.9463
19 Jul 2013,1.087,1120.88,0.7612,0.6553,100.4,1.2585,0.9408
22 Jul 2013,1.0813,1118.91,0.7579,0.6506,99.44,1.256,0.9352
23 Jul 2013,1.0812,1117.31,0.7565,0.6507,99.76,1.2552,0.9363
24 Jul 2013,1.0862,1115.97,0.7555,0.6512,100.17,1.2553,0.9349
25 Jul 2013,1.088,1116.87,0.7556,0.653,99.62,1.2419,0.9338
26 Jul 2013,1.083,1113,0.7539,0.6507,98.14,1.2402,0.9292
29 Jul 2013,1.0864,1112.92,0.7545,0.6516,97.97,1.2463,0.9313
30 Jul 2013,1.1031,1116.24,0.7547,0.6554,98.06,1.253,0.9308
31 Jul 2013,1.1142,1123.11,0.7531,0.6595,98.36,1.2563,0.9293
01 Aug 2013,1.1202,1123.94,0.7556,0.6596,99.23,1.2716,0.9338
02 Aug 2013,1.1222,1124.3,0.7528,0.6547,98.76,1.276,0.928
05 Aug 2013,1.1228,1114.08,0.7553,0.6523,98.59,1.2835,0.9315
06 Aug 2013,1.1137,1114.05,0.7514,0.65,97.62,1.2663,0.9248
07 Aug 2013,1.1125,1117.5,0.7508,0.6444,96.59,1.2544,0.9231
08 Aug 2013,1.0966,1112.7,0.7471,0.6429,95.89,1.2441,0.9194
09 Aug 2013,1.0867,1111.5,0.749,0.644,96.27,1.2436,0.9216
12 Aug 2013,1.0898,1114.51,0.7522,0.646,96.57,1.2441,0.9272
13 Aug 2013,1.1,1118.27,0.7555,0.6468,98.19,1.2594,0.9342
14 Aug 2013,1.0931,1118.63,0.7539,0.6436,98.06,1.2441,0.9341
15 Aug 2013,1.1008,1118.5,0.7547,0.6428,97.83,1.2455,0.9347
16 Aug 2013,1.0868,1113.49,0.7501,0.6405,97.57,1.2335,0.9259
19 Aug 2013,1.093,1117.88,0.749,0.6382,97.97,1.2372,0.925
20 Aug 2013,1.1012,1120.75,0.7448,0.6378,97.13,1.2541,0.9177
21 Aug 2013,1.1086,1117.81,0.7476,0.6374,97.67,1.2698,0.9204
22 Aug 2013,1.1083,1121.37,0.7493,0.6421,98.61,1.2757,0.9246
23 Aug 2013,1.1074,1116.18,0.7462,0.6413,98.49,1.2821,0.9194
27 Aug 2013,1.1154,1117.71,0.7466,0.6435,97.19,1.284,0.9179
28 Aug 2013,1.1181,1116.6,0.7497,0.6436,97.68,1.2812,0.9213
29 Aug 2013,1.1204,1112.79,0.7561,0.6454,98.44,1.289,0.9317
30 Aug 2013,1.1226,1110.02,0.7584,0.6464,98.13,1.2932,0.9325
02 Sep 2013,1.1135,1100.05,0.7581,0.6425,99.36,1.2796,0.9342
03 Sep 2013,1.1036,1098.7,0.76,0.6439,99.8,1.2816,0.9379
04 Sep 2013,1.0896,1094.37,0.7577,0.6398,99.54,1.2641,0.9363
05 Sep 2013,1.0957,1097.75,0.7622,0.6414,100.04,1.2673,0.9447
06 Sep 2013,1.0875,1092.5,0.7601,0.6398,98.92,1.252,0.9386
09 Sep 2013,1.0848,1087,0.7545,0.6361,99.58,1.2483,0.9322
10 Sep 2013,1.075,1086.03,0.7539,0.6361,100.43,1.2407,0.9349
11 Sep 2013,1.0734,1086.21,0.7518,0.6324,99.98,1.2389,0.9309
12 Sep 2013,1.0783,1083.45,0.7514,0.6319,99.11,1.2285,0.9284
13 Sep 2013,1.0819,1086.6,0.7541,0.6303,99.34,1.2293,0.9331
16 Sep 2013,1.0704,1081.79,0.7489,0.6275,98.78,1.222,0.9254
17 Sep 2013,1.0688,1082.6,0.7492,0.6289,99.34,1.214,0.9279
18 Sep 2013,1.0694,1081.85,0.7492,0.6262,98.93,1.2171,0.9255
19 Sep 2013,1.0567,1071.48,0.7385,0.6225,99.48,1.193,0.9103
20 Sep 2013,1.0654,1076.47,0.7402,0.625,99.61,1.1959,0.9115
23 Sep 2013,1.0589,1074.54,0.7412,0.6238,98.69,1.1947,0.9111
24 Sep 2013,1.0644,1074.96,0.7412,0.6256,98.67,1.2077,0.911
25 Sep 2013,1.0673,1076.87,0.7403,0.6223,98.69,1.2121,0.911
26 Sep 2013,1.0684,1075.65,0.7418,0.6248,98.96,1.2076,0.911
27 Sep 2013,1.0733,1074.83,0.7386,0.6203,98.25,1.2104,0.9045
30 Sep 2013,1.0694,1073.78,0.7388,0.6175,98.12,1.2006,0.9042
01 Oct 2013,1.0656,1073.35,0.7394,0.6171,98.1,1.2114,0.9062
02 Oct 2013,1.0675,1074.47,0.7358,0.6162,97.27,1.2107,0.9015
03 Oct 2013,1.0655,1074.47,0.734,0.6184,97.3,1.2058,0.9
04 Oct 2013,1.0588,1072.66,0.7355,0.6222,97.13,1.1995,0.9032
07 Oct 2013,1.061,1071.96,0.7369,0.6219,97.04,1.2029,0.9048
08 Oct 2013,1.0574,1074.01,0.7355,0.6208,96.95,1.2021,0.9032
09 Oct 2013,1.059,1075.68,0.7399,0.6277,97.19,1.2037,0.9099
10 Oct 2013,1.0574,1071.7,0.7396,0.6268,98.08,1.2058,0.911
11 Oct 2013,1.0567,1072,0.7373,0.6271,98.3,1.2022,0.91
14 Oct 2013,1.055,1071.95,0.7361,0.6244,98.12,1.1966,0.9072
15 Oct 2013,1.0495,1064.78,0.7406,0.6263,98.59,1.1936,0.9149
16 Oct 2013,1.0493,1066.15,0.7412,0.6277,98.87,1.1879,0.916
17 Oct 2013,1.0381,1062.83,0.7319,0.6193,97.77,1.1756,0.903
18 Oct 2013,1.0348,1060.83,0.7301,0.6177,97.76,1.1769,0.9017
21 Oct 2013,1.0339,1061.55,0.7313,0.6189,98.14,1.1812,0.9018
22 Oct 2013,1.0297,1058.05,0.7261,0.6168,98.14,1.1733,0.8953
23 Oct 2013,1.0386,1057.88,0.7255,0.6185,97.29,1.1918,0.8917
24 Oct 2013,1.0425,1061.66,0.7245,0.6185,97.37,1.1986,0.8918
25 Oct 2013,1.0432,1062.7,0.725,0.6185,97.34,1.2057,0.894
28 Oct 2013,1.045,1061.15,0.7254,0.6199,97.71,1.2071,0.8955
29 Oct 2013,1.053,1062.37,0.7262,0.6227,98.09,1.2099,0.8982
30 Oct 2013,1.0539,1058.85,0.7262,0.622,98.15,1.2127,0.8964
31 Oct 2013,1.0559,1061.28,0.7356,0.6224,98.11,1.2082,0.9057
01 Nov 2013,1.0597,1061.36,0.7415,0.6281,98.77,1.2151,0.9125
04 Nov 2013,1.0529,1062.63,0.7401,0.6269,98.59,1.2083,0.9109
05 Nov 2013,1.0531,1061.48,0.7421,0.6233,98.54,1.2035,0.912
06 Nov 2013,1.05,1060.22,0.7393,0.6219,98.65,1.1918,0.911
07 Nov 2013,1.0581,1063.23,0.7472,0.6232,99.04,1.2002,0.9187
08 Nov 2013,1.0669,1062.57,0.7491,0.6252,99.08,1.2117,0.9223
11 Nov 2013,1.068,1072.48,0.7458,0.6261,99.24,1.2139,0.9193
12 Nov 2013,1.0733,1072.87,0.7442,0.6279,99.55,1.2139,0.9164
13 Nov 2013,1.0755,1071.01,0.7461,0.6255,99.41,1.2133,0.9192
14 Nov 2013,1.0725,1069.1,0.743,0.6214,99.94,1.2076,0.9156
15 Nov 2013,1.0681,1062.8,0.7422,0.6214,100.29,1.2025,0.9159
18 Nov 2013,1.0642,1055.29,0.7394,0.6206,100.03,1.1966,0.912
19 Nov 2013,1.0618,1055.31,0.7393,0.621,100.2,1.198,0.9119
20 Nov 2013,1.0641,1056.65,0.7427,0.6183,99.92,1.2012,0.9146
21 Nov 2013,1.0807,1062.6,0.7428,0.6192,101.04,1.217,0.9153
22 Nov 2013,1.0915,1061.44,0.7396,0.6178,101.25,1.2259,0.9097
25 Nov 2013,1.0923,1060.12,0.7405,0.619,101.7,1.2197,0.912
26 Nov 2013,1.0958,1060.52,0.7374,0.618,101.4,1.2206,0.9079
27 Nov 2013,1.1006,1061.05,0.7368,0.6144,102.11,1.2296,0.9083
28 Nov 2013,1.0997,1061.4,0.7353,0.6117,102.22,1.2308,0.9063
29 Nov 2013,1.0945,1058.21,0.7344,0.6104,102.36,1.2249,0.9037
02 Dec 2013,1.0975,1058.31,0.7377,0.6109,102.97,1.2207,0.9073
03 Dec 2013,1.0947,1060.28,0.7359,0.6092,102.45,1.2121,0.9048
04 Dec 2013,1.1091,1061.57,0.7377,0.6118,102.66,1.2219,0.9057
05 Dec 2013,1.1067,1059.33,0.7322,0.6127,102.06,1.2234,0.8982
06 Dec 2013,1.099,1056.97,0.7308,0.6115,102.7,1.2095,0.8947
09 Dec 2013,1.1,1053.05,0.7289,0.6102,103.11,1.2086,0.8918
10 Dec 2013,1.094,1052.2,0.7262,0.6088,102.88,1.2032,0.8874
11 Dec 2013,1.1034,1052.16,0.7251,0.6109,102.46,1.2167,0.8857
12 Dec 2013,1.1194,1051.5,0.7271,0.6126,103.01,1.2129,0.8896
13 Dec 2013,1.1167,1053.35,0.7283,0.6144,103.14,1.2107,0.8908
16 Dec 2013,1.1159,1053.05,0.7271,0.6135,103.01,1.2109,0.8876
17 Dec 2013,1.1249,1050.9,0.7283,0.6157,102.71,1.2126,0.8883
18 Dec 2013,1.1259,1051.25,0.7266,0.6101,103.21,1.2151,0.887
19 Dec 2013,1.1296,1059.73,0.7316,0.6111,104.23,1.2244,0.8968
20 Dec 2013,1.1218,1061.8,0.7315,0.6114,104.09,1.2185,0.8959
23 Dec 2013,1.1186,1060.9,0.7296,0.6114,104,1.2182,0.8931
24 Dec 2013,1.1206,1059.3,0.731,0.6112,104.29,1.2226,0.8951
27 Dec 2013,1.1246,1054.67,0.7259,0.6063,104.97,1.2212,0.888
30 Dec 2013,1.1221,1054.97,0.724,0.6051,105.03,1.2197,0.8864
31 Dec 2013,1.1183,1055.725,0.7263,0.605,104.96,1.2167,0.8911
02 Jan 2014,1.1199,1050.55,0.7322,0.6084,105.03,1.2171,0.9009
03 Jan 2014,1.1133,1055.35,0.7346,0.6081,104.47,1.2048,0.9042
06 Jan 2014,1.1158,1065.46,0.733,0.6093,104.53,1.2066,0.9037
07 Jan 2014,1.1216,1068.9,0.735,0.6098,104.66,1.2079,0.9093
08 Jan 2014,1.1198,1065.7,0.7353,0.6072,104.83,1.206,0.909
09 Jan 2014,1.1254,1063.34,0.7361,0.6074,104.79,1.212,0.9092
10 Jan 2014,1.1151,1061.77,0.7314,0.6066,104.15,1.206,0.9024
13 Jan 2014,1.1044,1057.15,0.7324,0.6104,103.36,1.1957,0.9026
14 Jan 2014,1.1115,1059.68,0.7306,0.6075,103.6,1.1878,0.9008
15 Jan 2014,1.1206,1063.4,0.7355,0.6116,104.47,1.1977,0.9094
16 Jan 2014,1.1355,1064.2,0.7353,0.6118,104.24,1.2009,0.9066
17 Jan 2014,1.1382,1061.03,0.7376,0.6081,104.27,1.2108,0.9093
20 Jan 2014,1.1362,1063.77,0.7373,0.609,104.05,1.2102,0.9094
21 Jan 2014,1.1358,1065.3,0.7384,0.6074,104.29,1.2024,0.9114
22 Jan 2014,1.1287,1067.55,0.7372,0.6031,104.25,1.2029,0.9101
23 Jan 2014,1.1386,1073.55,0.7309,0.6013,103.66,1.1998,0.8999
24 Jan 2014,1.1467,1080.35,0.7307,0.606,102.36,1.2117,0.8943
27 Jan 2014,1.1431,1083.8,0.7314,0.6034,102.44,1.2115,0.8964
28 Jan 2014,1.1399,1079.59,0.7319,0.603,102.79,1.2105,0.8988
29 Jan 2014,1.1426,1070.05,0.7329,0.6042,102.25,1.2102,0.8958
30 Jan 2014,1.1416,1081.06,0.7373,0.6061,102.72,1.2279,0.9027
31 Jan 2014,1.1461,1081.31,0.7416,0.6085,101.99,1.2367,0.9057
03 Feb 2014,1.1349,1084.82,0.7398,0.6123,101.25,1.2299,0.9027
04 Feb 2014,1.1241,1083.8,0.7402,0.6136,101.4,1.2246,0.9043
05 Feb 2014,1.1213,1078.05,0.739,0.6133,101.19,1.2183,0.9033
06 Feb 2014,1.1159,1079.05,0.7353,0.6126,101.86,1.2086,0.8993
07 Feb 2014,1.1169,1074.78,0.7343,0.61,102.22,1.2076,0.8982
10 Feb 2014,1.1183,1072.28,0.7327,0.6098,102.02,1.2086,0.8967
11 Feb 2014,1.1071,1070.9,0.7312,0.6066,102.38,1.2022,0.8946
12 Feb 2014,1.1069,1062.59,0.7359,0.603,102.54,1.2019,0.9013
13 Feb 2014,1.1132,1066.3,0.7318,0.6011,102.16,1.1967,0.8944
14 Feb 2014,1.1088,1063.15,0.7307,0.5976,101.87,1.1969,0.8932
17 Feb 2014,1.1079,1060.45,0.7299,0.5984,101.9,1.1966,0.8918
18 Feb 2014,1.1072,1065.99,0.7273,0.5989,102.36,1.2041,0.8884
19 Feb 2014,1.1071,1065.7,0.7271,0.5983,102.21,1.2024,0.8879
20 Feb 2014,1.1135,1072.2,0.7293,0.6003,102.31,1.2055,0.8901
21 Feb 2014,1.1158,1072.4,0.7275,0.5993,102.67,1.2083,0.8881
24 Feb 2014,1.1089,1074.45,0.7285,0.6013,102.45,1.2037,0.8898
25 Feb 2014,1.1078,1073.23,0.7281,0.5994,102.17,1.2,0.8881
26 Feb 2014,1.1158,1065.97,0.7317,0.6009,102.28,1.2047,0.8919
27 Feb 2014,1.1168,1069.8,0.7309,0.5998,102.09,1.1937,0.8894
28 Feb 2014,1.1174,1066.46,0.7241,0.5967,102.06,1.1902,0.8808
03 Mar 2014,1.1194,1070.15,0.726,0.5982,101.43,1.194,0.8805
04 Mar 2014,1.1177,1071.45,0.7277,0.5998,102.13,1.1919,0.8865
05 Mar 2014,1.1135,1071.3,0.7279,0.5977,102.33,1.1871,0.8868
06 Mar 2014,1.1019,1064.55,0.7225,0.5982,103.08,1.1794,0.8818
07 Mar 2014,1.1016,1065.15,0.7213,0.598,103.32,1.183,0.8791
10 Mar 2014,1.1085,1066.95,0.7205,0.6012,103.23,1.1815,0.8782
11 Mar 2014,1.1086,1065.58,0.7211,0.6014,103.19,1.1781,0.8784
12 Mar 2014,1.1146,1070.65,0.7192,0.6022,102.74,1.1781,0.8746
13 Mar 2014,1.104,1068.6,0.718,0.5996,102.12,1.1671,0.8727
14 Mar 2014,1.1062,1071.73,0.7182,0.6014,101.46,1.1697,0.8712
17 Mar 2014,1.0999,1067.55,0.718,0.6008,101.63,1.1662,0.8727
18 Mar 2014,1.0948,1069.88,0.7188,0.6034,101.36,1.1586,0.8743
19 Mar 2014,1.0985,1070.93,0.719,0.6014,101.55,1.16,0.8748
20 Mar 2014,1.1061,1077.23,0.7255,0.6057,102.4,1.1712,0.8834
21 Mar 2014,1.1,1080,0.7256,0.6063,102.37,1.1699,0.8838
24 Mar 2014,1.0961,1077.8,0.7255,0.6065,102.23,1.1708,0.8842
25 Mar 2014,1.0933,1078.92,0.7258,0.6058,102.32,1.1688,0.8863
26 Mar 2014,1.0839,1075.22,0.7254,0.6037,102.31,1.162,0.8855
27 Mar 2014,1.0803,1071.9,0.7279,0.602,102.13,1.153,0.8866
28 Mar 2014,1.0823,1069.1,0.7272,0.6011,102.93,1.1555,0.887
31 Mar 2014,1.0789,1064.9,0.7255,0.5998,102.98,1.1523,0.8832
01 Apr 2014,1.0815,1058.75,0.725,0.6011,103.57,1.1545,0.8835
02 Apr 2014,1.082,1057.65,0.7263,0.6011,103.72,1.1685,0.8861
03 Apr 2014,1.0832,1058.25,0.7291,0.6029,103.89,1.1707,0.8916
04 Apr 2014,1.0757,1054.3,0.7302,0.6028,103.58,1.164,0.8935
07 Apr 2014,1.0786,1055.57,0.7277,0.602,103.13,1.1614,0.8881
08 Apr 2014,1.0712,1052.35,0.725,0.5971,102.11,1.1559,0.8843
09 Apr 2014,1.0691,1041.5,0.7234,0.5971,101.85,1.1557,0.8807
10 Apr 2014,1.0619,1040.15,0.7204,0.5961,101.52,1.1488,0.8772
