"Date","Spot exchange rate, Japanese Yen into US $                          XUDLJYD"
"09 Oct 14","107.91"
"08 Oct 14","108.28"
"07 Oct 14","108.31"
"06 Oct 14","109.18"
"03 Oct 14","109.76"
"02 Oct 14","108.5"
"01 Oct 14","109.59"
"30 Sep 14","109.7"
"29 Sep 14","109.36"
"26 Sep 14","109.2"
"25 Sep 14","108.72"
"24 Sep 14","108.8"
"23 Sep 14","108.86"
"22 Sep 14","109.01"
"19 Sep 14","108.98"
"18 Sep 14","108.65"
"17 Sep 14","107.49"
"16 Sep 14","107.18"
"15 Sep 14","107.24"
"12 Sep 14","107.37"
"11 Sep 14","106.82"
"10 Sep 14","106.68"
"09 Sep 14","106.23"
"08 Sep 14","105.39"
"05 Sep 14","104.89"
"04 Sep 14","105.12"
"03 Sep 14","104.93"
"02 Sep 14","105.14"
"01 Sep 14","104.25"
"29 Aug 14","103.88"
"28 Aug 14","103.75"
"27 Aug 14","103.93"
"26 Aug 14","104.03"
"22 Aug 14","104.1"
"21 Aug 14","103.79"
"20 Aug 14","103.32"
"19 Aug 14","102.82"
"18 Aug 14","102.55"
"15 Aug 14","102.36"
"14 Aug 14","102.45"
"13 Aug 14","102.37"
"12 Aug 14","102.19"
"11 Aug 14","102.11"
"08 Aug 14","101.84"
"07 Aug 14","102.18"
"06 Aug 14","102.37"
"05 Aug 14","102.84"
"04 Aug 14","102.45"
"01 Aug 14","102.47"
"31 Jul 14","102.83"
"30 Jul 14","102.8"
"29 Jul 14","102.14"
"28 Jul 14","101.78"
"25 Jul 14","101.82"
"24 Jul 14","101.77"
"23 Jul 14","101.52"
"22 Jul 14","101.5"
"21 Jul 14","101.33"
"18 Jul 14","101.39"
"17 Jul 14","101.55"
"16 Jul 14","101.67"
"15 Jul 14","101.7"
"14 Jul 14","101.57"
"11 Jul 14","101.3"
"10 Jul 14","101.29"
"09 Jul 14","101.69"
"08 Jul 14","101.55"
"07 Jul 14","101.85"
"04 Jul 14","102.07"
"03 Jul 14","102.19"
"02 Jul 14","101.76"
"01 Jul 14","101.53"
"30 Jun 14","101.3"
"27 Jun 14","101.37"
"26 Jun 14","101.55"
"25 Jun 14","101.81"
"24 Jun 14","102.14"
"23 Jun 14","101.89"
"20 Jun 14","102.15"
"19 Jun 14","101.81"
"18 Jun 14","102.14"
"17 Jun 14","102.17"
"16 Jun 14","101.89"
"13 Jun 14","102.08"
"12 Jun 14","101.81"
"11 Jun 14","101.91"
"10 Jun 14","102.41"
"09 Jun 14","102.56"
"06 Jun 14","102.56"
"05 Jun 14","102.46"
"04 Jun 14","102.64"
"03 Jun 14","102.43"
"02 Jun 14","102.17"
"30 May 14","101.73"
"29 May 14","101.54"
"28 May 14","101.76"
"27 May 14","102.07"
"23 May 14","101.82"
"22 May 14","101.67"
"21 May 14","101.49"
"20 May 14","101.35"
"19 May 14","101.17"
"16 May 14","101.46"
"15 May 14","101.57"
"14 May 14","101.8"
"13 May 14","102.23"
"12 May 14","102.11"
"09 May 14","101.71"
"08 May 14","101.6"
"07 May 14","101.7"
"06 May 14","101.55"
"02 May 14","102.26"
"01 May 14","102.27"
"30 Apr 14","102.15"
"29 Apr 14","102.55"
"28 Apr 14","102.59"
"25 Apr 14","102.03"
"24 Apr 14","102.24"
"23 Apr 14","102.38"
"22 Apr 14","102.6"
"17 Apr 14","102.26"
"16 Apr 14","102.27"
"15 Apr 14","101.65"
"14 Apr 14","101.85"
"11 Apr 14","101.63"
"10 Apr 14","101.52"
"09 Apr 14","101.85"
"08 Apr 14","102.11"
"07 Apr 14","103.13"
"04 Apr 14","103.58"
"03 Apr 14","103.89"
"02 Apr 14","103.72"
"01 Apr 14","103.57"
"31 Mar 14","102.98"
"28 Mar 14","102.93"
"27 Mar 14","102.13"
"26 Mar 14","102.31"
"25 Mar 14","102.32"
"24 Mar 14","102.23"
"21 Mar 14","102.37"
"20 Mar 14","102.4"
"19 Mar 14","101.55"
"18 Mar 14","101.36"
"17 Mar 14","101.63"
"14 Mar 14","101.46"
"13 Mar 14","102.12"
"12 Mar 14","102.74"
"11 Mar 14","103.19"
"10 Mar 14","103.23"
"07 Mar 14","103.32"
"06 Mar 14","103.08"
"05 Mar 14","102.33"
"04 Mar 14","102.13"
"03 Mar 14","101.43"
"28 Feb 14","102.06"
"27 Feb 14","102.09"
"26 Feb 14","102.28"
"25 Feb 14","102.17"
"24 Feb 14","102.45"
"21 Feb 14","102.67"
"20 Feb 14","102.31"
"19 Feb 14","102.21"
"18 Feb 14","102.36"
"17 Feb 14","101.9"
"14 Feb 14","101.87"
"13 Feb 14","102.16"
"12 Feb 14","102.54"
"11 Feb 14","102.38"
"10 Feb 14","102.02"
"07 Feb 14","102.22"
"06 Feb 14","101.86"
"05 Feb 14","101.19"
"04 Feb 14","101.4"
"03 Feb 14","101.25"
"31 Jan 14","101.99"
"30 Jan 14","102.72"
"29 Jan 14","102.25"
"28 Jan 14","102.79"
"27 Jan 14","102.44"
"24 Jan 14","102.36"
"23 Jan 14","103.66"
"22 Jan 14","104.25"
"21 Jan 14","104.29"
"20 Jan 14","104.05"
"17 Jan 14","104.27"
"16 Jan 14","104.24"
"15 Jan 14","104.47"
"14 Jan 14","103.6"
"13 Jan 14","103.36"
"10 Jan 14","104.15"
"09 Jan 14","104.79"
"08 Jan 14","104.83"
"07 Jan 14","104.66"
"06 Jan 14","104.53"
"03 Jan 14","104.47"
"02 Jan 14","105.03"
"31 Dec 13","104.96"
"30 Dec 13","105.03"
"27 Dec 13","104.97"
"24 Dec 13","104.29"
"23 Dec 13","104"
"20 Dec 13","104.09"
"19 Dec 13","104.23"
"18 Dec 13","103.21"
"17 Dec 13","102.71"
"16 Dec 13","103.01"
"13 Dec 13","103.14"
"12 Dec 13","103.01"
"11 Dec 13","102.46"
"10 Dec 13","102.88"
"09 Dec 13","103.11"
"06 Dec 13","102.7"
"05 Dec 13","102.06"
"04 Dec 13","102.66"
"03 Dec 13","102.45"
"02 Dec 13","102.97"
"29 Nov 13","102.36"
"28 Nov 13","102.22"
"27 Nov 13","102.11"
"26 Nov 13","101.4"
"25 Nov 13","101.7"
"22 Nov 13","101.25"
"21 Nov 13","101.04"
"20 Nov 13","99.92"
"19 Nov 13","100.2"
"18 Nov 13","100.03"
"15 Nov 13","100.29"
"14 Nov 13","99.94"
"13 Nov 13","99.41"
"12 Nov 13","99.55"
"11 Nov 13","99.24"
"08 Nov 13","99.08"
"07 Nov 13","99.04"
"06 Nov 13","98.65"
"05 Nov 13","98.54"
"04 Nov 13","98.59"
"01 Nov 13","98.77"
"31 Oct 13","98.11"
"30 Oct 13","98.15"
"29 Oct 13","98.09"
"28 Oct 13","97.71"
"25 Oct 13","97.34"
"24 Oct 13","97.37"
"23 Oct 13","97.29"
"22 Oct 13","98.14"
"21 Oct 13","98.14"
"18 Oct 13","97.76"
"17 Oct 13","97.77"
"16 Oct 13","98.87"
"15 Oct 13","98.59"
"14 Oct 13","98.12"
"11 Oct 13","98.3"
"10 Oct 13","98.08"
"09 Oct 13","97.19"
"08 Oct 13","96.95"
"07 Oct 13","97.04"
"04 Oct 13","97.13"
"03 Oct 13","97.3"
"02 Oct 13","97.27"
"01 Oct 13","98.1"
"30 Sep 13","98.12"
"27 Sep 13","98.25"
"26 Sep 13","98.96"
"25 Sep 13","98.69"
"24 Sep 13","98.67"
"23 Sep 13","98.69"
"20 Sep 13","99.61"
"19 Sep 13","99.48"
"18 Sep 13","98.93"
"17 Sep 13","99.34"
"16 Sep 13","98.78"
"13 Sep 13","99.34"
"12 Sep 13","99.11"
"11 Sep 13","99.98"
"10 Sep 13","100.43"
"09 Sep 13","99.58"
"06 Sep 13","98.92"
"05 Sep 13","100.04"
"04 Sep 13","99.54"
"03 Sep 13","99.8"
"02 Sep 13","99.36"
"30 Aug 13","98.13"
"29 Aug 13","98.44"
"28 Aug 13","97.68"
"27 Aug 13","97.19"
"23 Aug 13","98.49"
"22 Aug 13","98.61"
"21 Aug 13","97.67"
"20 Aug 13","97.13"
"19 Aug 13","97.97"
"16 Aug 13","97.57"
"15 Aug 13","97.83"
"14 Aug 13","98.06"
"13 Aug 13","98.19"
"12 Aug 13","96.57"
"09 Aug 13","96.27"
"08 Aug 13","95.89"
"07 Aug 13","96.59"
"06 Aug 13","97.62"
"05 Aug 13","98.59"
"02 Aug 13","98.76"
"01 Aug 13","99.23"
"31 Jul 13","98.36"
"30 Jul 13","98.06"
"29 Jul 13","97.97"
"26 Jul 13","98.14"
"25 Jul 13","99.62"
"24 Jul 13","100.17"
"23 Jul 13","99.76"
"22 Jul 13","99.44"
"19 Jul 13","100.4"
"18 Jul 13","100.62"
"17 Jul 13","99.75"
"16 Jul 13","99.29"
"15 Jul 13","99.88"
"12 Jul 13","99.42"
"11 Jul 13","98.74"
"10 Jul 13","100.07"
"09 Jul 13","101.07"
"08 Jul 13","101.09"
"05 Jul 13","100.91"
"04 Jul 13","100.01"
"03 Jul 13","99.71"
"02 Jul 13","100.4"
"01 Jul 13","99.73"
"28 Jun 13","99.34"
"27 Jun 13","98.52"
"26 Jun 13","97.43"
"25 Jun 13","97.75"
"24 Jun 13","97.56"
"21 Jun 13","97.48"
"20 Jun 13","98.08"
"19 Jun 13","95"
"18 Jun 13","95.59"
"17 Jun 13","94.77"
"14 Jun 13","94.59"
"13 Jun 13","94.22"
"12 Jun 13","95.68"
"11 Jun 13","96.85"
"10 Jun 13","99.13"
"07 Jun 13","97.37"
"06 Jun 13","98.36"
"05 Jun 13","99.29"
"04 Jun 13","100.14"
"03 Jun 13","99.57"
"31 May 13","100.96"
"30 May 13","100.93"
"29 May 13","100.91"
"28 May 13","102.35"
"24 May 13","101.18"
"23 May 13","101.43"
"22 May 13","103.5"
"21 May 13","102.54"
"20 May 13","102.46"
"17 May 13","102.98"
"16 May 13","101.96"
"15 May 13","102.44"
"14 May 13","102.04"
"13 May 13","101.75"
"10 May 13","101.8"
"09 May 13","99.31"
"08 May 13","98.82"
"07 May 13","99.08"
"03 May 13","98.95"
"02 May 13","98.03"
"01 May 13","97.35"
"30 Apr 13","97.41"
"29 Apr 13","98.16"
"26 Apr 13","97.68"
"25 Apr 13","99.49"
"24 Apr 13","99.38"
"23 Apr 13","99.35"
"22 Apr 13","99.29"
"19 Apr 13","99.25"
"18 Apr 13","98.22"
"17 Apr 13","97.6"
"16 Apr 13","97.74"
"15 Apr 13","97.96"
"12 Apr 13","98.73"
"11 Apr 13","99.55"
"10 Apr 13","99.51"
"09 Apr 13","99"
"08 Apr 13","98.89"
"05 Apr 13","97.16"
"04 Apr 13","96.37"
"03 Apr 13","92.87"
"02 Apr 13","93.47"
"28 Mar 13","94.02"
"27 Mar 13","94.38"
"26 Mar 13","94.22"
"25 Mar 13","94.34"
"22 Mar 13","94.49"
"21 Mar 13","95.06"
"20 Mar 13","95.52"
"19 Mar 13","94.85"
"18 Mar 13","94.9"
"15 Mar 13","95.1"
"14 Mar 13","96.12"
"13 Mar 13","96.05"
"12 Mar 13","95.99"
"11 Mar 13","96.13"
"08 Mar 13","96.18"
"07 Mar 13","94.66"
"06 Mar 13","93.53"
"05 Mar 13","93.35"
"04 Mar 13","93.28"
"01 Mar 13","93.46"
"28 Feb 13","92.27"
"27 Feb 13","91.61"
"26 Feb 13","91.69"
"25 Feb 13","93.8"
"22 Feb 13","93.22"
"21 Feb 13","92.88"
"20 Feb 13","93.69"
"19 Feb 13","93.52"
"18 Feb 13","93.97"
"15 Feb 13","93.81"
"14 Feb 13","93.06"
"13 Feb 13","93.47"
"12 Feb 13","93.07"
"11 Feb 13","93.45"
"08 Feb 13","92.74"
"07 Feb 13","93.21"
"06 Feb 13","93.54"
"05 Feb 13","93.39"
"04 Feb 13","92.69"
"01 Feb 13","92.62"
"31 Jan 13","91.25"
"30 Jan 13","91.08"
"29 Jan 13","90.66"
"28 Jan 13","90.62"
"25 Jan 13","90.98"
"24 Jan 13","89.99"
"23 Jan 13","88.55"
"22 Jan 13","88.54"
"21 Jan 13","89.8"
"18 Jan 13","89.94"
"17 Jan 13","89.42"
"16 Jan 13","88.49"
"15 Jan 13","88.65"
"14 Jan 13","89.25"
"11 Jan 13","89.07"
"10 Jan 13","88.18"
"09 Jan 13","87.85"
"08 Jan 13","87.14"
"07 Jan 13","87.73"
"04 Jan 13","88.05"
"03 Jan 13","86.85"
"02 Jan 13","87.18"
"31 Dec 12","86.18"
"28 Dec 12","86.09"
"27 Dec 12","85.92"
"24 Dec 12","84.45"
"21 Dec 12","84.11"
"20 Dec 12","84.39"
"19 Dec 12","84.28"
"18 Dec 12","83.98"
"17 Dec 12","83.76"
"14 Dec 12","83.5"
"13 Dec 12","83.62"
"12 Dec 12","82.94"
"11 Dec 12","82.39"
"10 Dec 12","82.34"
"07 Dec 12","82.37"
"06 Dec 12","82.35"
"05 Dec 12","82.28"
"04 Dec 12","81.82"
"03 Dec 12","82.28"
"30 Nov 12","82.46"
"29 Nov 12","82.15"
"28 Nov 12","81.81"
"27 Nov 12","82.23"
"26 Nov 12","82.12"
"23 Nov 12","82.37"
"22 Nov 12","82.56"
"21 Nov 12","82.39"
"20 Nov 12","81.75"
"19 Nov 12","81.13"
"16 Nov 12","81.26"
"15 Nov 12","81.1"
"14 Nov 12","80.22"
"13 Nov 12","79.44"
"12 Nov 12","79.42"
"09 Nov 12","79.45"
"08 Nov 12","79.82"
"07 Nov 12","79.87"
"06 Nov 12","80.29"
"05 Nov 12","80.18"
"02 Nov 12","80.54"
"01 Nov 12","80.14"
"31 Oct 12","79.93"
"30 Oct 12","79.58"
"29 Oct 12","79.82"
"26 Oct 12","79.56"
"25 Oct 12","80.17"
"24 Oct 12","79.82"
"23 Oct 12","79.79"
"22 Oct 12","79.81"
"19 Oct 12","79.38"
"18 Oct 12","79.24"
"17 Oct 12","78.73"
"16 Oct 12","78.9"
"15 Oct 12","78.76"
"12 Oct 12","78.36"
"11 Oct 12","78.51"
"10 Oct 12","78.32"
"09 Oct 12","78.19"
"08 Oct 12","78.16"
"05 Oct 12","78.69"
"04 Oct 12","78.45"
"03 Oct 12","78.53"
"02 Oct 12","78.04"
"01 Oct 12","78.06"
"28 Sep 12","77.8"
"27 Sep 12","77.7"
"26 Sep 12","77.78"
"25 Sep 12","77.88"
"24 Sep 12","77.88"
"21 Sep 12","78.16"
"20 Sep 12","78.24"
"19 Sep 12","78.27"
"18 Sep 12","78.62"
"17 Sep 12","78.83"
"14 Sep 12","78.33"
"13 Sep 12","77.43"
"12 Sep 12","77.87"
"11 Sep 12","77.8"
"10 Sep 12","78.29"
"07 Sep 12","78.06"
"06 Sep 12","78.97"
"05 Sep 12","78.32"
"04 Sep 12","78.39"
"03 Sep 12","78.25"
"31 Aug 12","78.31"
"30 Aug 12","78.55"
"29 Aug 12","78.73"
"28 Aug 12","78.51"
"24 Aug 12","78.66"
"23 Aug 12","78.37"
"22 Aug 12","79.25"
"21 Aug 12","79.36"
"20 Aug 12","79.37"
"17 Aug 12","79.52"
"16 Aug 12","79.26"
"15 Aug 12","78.87"
"14 Aug 12","78.79"
"13 Aug 12","78.31"
"10 Aug 12","78.18"
"09 Aug 12","78.68"
"08 Aug 12","78.35"
"07 Aug 12","78.66"
"06 Aug 12","78.24"
"03 Aug 12","78.59"
"02 Aug 12","78.22"
"01 Aug 12","78.24"
"31 Jul 12","78.1"
"30 Jul 12","78.19"
"27 Jul 12","78.63"
"26 Jul 12","78.24"
"25 Jul 12","78.22"
"24 Jul 12","78.21"
"23 Jul 12","78.4"
"20 Jul 12","78.56"
"19 Jul 12","78.62"
"18 Jul 12","78.87"
"17 Jul 12","79"
"16 Jul 12","78.74"
"13 Jul 12","79.21"
"12 Jul 12","79.25"
"11 Jul 12","79.66"
"10 Jul 12","79.47"
"09 Jul 12","79.61"
"06 Jul 12","79.53"
"05 Jul 12","79.95"
"04 Jul 12","79.82"
"03 Jul 12","79.87"
"02 Jul 12","79.34"
"29 Jun 12","79.78"
"28 Jun 12","79.3"
"27 Jun 12","79.76"
"26 Jun 12","79.46"
"25 Jun 12","79.61"
"22 Jun 12","80.49"
"21 Jun 12","80.29"
"20 Jun 12","79.36"
"19 Jun 12","79.02"
"18 Jun 12","78.91"
"15 Jun 12","78.73"
"14 Jun 12","79.27"
"13 Jun 12","79.42"
"12 Jun 12","79.51"
"11 Jun 12","79.42"
"08 Jun 12","79.62"
"07 Jun 12","79.57"
"06 Jun 12","79.08"
"01 Jun 12","78.13"
"31 May 12","78.42"
"30 May 12","78.95"
"29 May 12","79.49"
"28 May 12","79.49"
"25 May 12","79.59"
"24 May 12","79.41"
"23 May 12","79.24"
"22 May 12","79.91"
"21 May 12","79.35"
"18 May 12","79.26"
"17 May 12","79.54"
"16 May 12","80.36"
"15 May 12","80.12"
"14 May 12","79.81"
"11 May 12","79.88"
"10 May 12","79.95"
"09 May 12","79.54"
"08 May 12","79.78"
"04 May 12","79.89"
"03 May 12","80.36"
"02 May 12","80.18"
"01 May 12","80.17"
"30 Apr 12","79.85"
"27 Apr 12","80.44"
"26 Apr 12","80.77"
"25 Apr 12","81.41"
"24 Apr 12","81.15"
"23 Apr 12","81.07"
"20 Apr 12","81.61"
"19 Apr 12","81.54"
"18 Apr 12","81.3"
"17 Apr 12","80.77"
"16 Apr 12","80.37"
"13 Apr 12","80.97"
"12 Apr 12","80.89"
"11 Apr 12","81"
"10 Apr 12","80.9"
"05 Apr 12","82.37"
"04 Apr 12","82.46"
"03 Apr 12","82.25"
"02 Apr 12","82.03"
"30 Mar 12","82.29"
"29 Mar 12","82.25"
"28 Mar 12","82.89"
"27 Mar 12","83.14"
"26 Mar 12","82.82"
"23 Mar 12","82.35"
"22 Mar 12","82.51"
"21 Mar 12","83.63"
"20 Mar 12","83.63"
"19 Mar 12","83.31"
"16 Mar 12","83.34"
"15 Mar 12","83.29"
"14 Mar 12","83.79"
"13 Mar 12","82.67"
"12 Mar 12","82.22"
"09 Mar 12","82.35"
"08 Mar 12","81.4"
"07 Mar 12","80.84"
"06 Mar 12","80.74"
"05 Mar 12","81.41"
"02 Mar 12","81.54"
"01 Mar 12","80.98"
"29 Feb 12","80.96"
"28 Feb 12","80.52"
"27 Feb 12","80.46"
"24 Feb 12","80.68"
"23 Feb 12","80.19"
"22 Feb 12","80.33"
"21 Feb 12","79.75"
"20 Feb 12","79.48"
"17 Feb 12","79.36"
"16 Feb 12","78.84"
"15 Feb 12","78.33"
"14 Feb 12","78.42"
"13 Feb 12","77.42"
"10 Feb 12","77.64"
"09 Feb 12","77.33"
"08 Feb 12","76.9"
"07 Feb 12","76.87"
"06 Feb 12","76.59"
"03 Feb 12","76.59"
"02 Feb 12","76.16"
"01 Feb 12","76.13"
"31 Jan 12","76.25"
"30 Jan 12","76.39"
"27 Jan 12","76.73"
"26 Jan 12","77.31"
"25 Jan 12","78.22"
"24 Jan 12","77.71"
"23 Jan 12","77.01"
"20 Jan 12","77.12"
"19 Jan 12","77.07"
"18 Jan 12","76.79"
"17 Jan 12","76.81"
"16 Jan 12","76.7"
"13 Jan 12","76.98"
"12 Jan 12","76.76"
"11 Jan 12","76.92"
"10 Jan 12","76.79"
"09 Jan 12","76.85"
"06 Jan 12","77.12"
"05 Jan 12","77.1"
"04 Jan 12","76.74"
"03 Jan 12","76.74"
"30 Dec 11","77.38"
"29 Dec 11","77.72"
"28 Dec 11","77.94"
"23 Dec 11","78.05"
"22 Dec 11","78.08"
"21 Dec 11","77.97"
"20 Dec 11","77.74"
"19 Dec 11","77.94"
"16 Dec 11","77.71"
"15 Dec 11","77.98"
"14 Dec 11","78.12"
"13 Dec 11","77.84"
"12 Dec 11","77.8"
"09 Dec 11","77.62"
"08 Dec 11","77.51"
"07 Dec 11","77.72"
"06 Dec 11","77.75"
"05 Dec 11","77.82"
"02 Dec 11","77.95"
"01 Dec 11","77.72"
"30 Nov 11","77.63"
"29 Nov 11","77.79"
"28 Nov 11","78.11"
"25 Nov 11","77.68"
"24 Nov 11","77.11"
"23 Nov 11","77.48"
"22 Nov 11","77.06"
"21 Nov 11","76.98"
"18 Nov 11","76.9"
"17 Nov 11","76.99"
"16 Nov 11","76.95"
"15 Nov 11","76.95"
"14 Nov 11","76.94"
"11 Nov 11","77.07"
"10 Nov 11","77.52"
"09 Nov 11","77.73"
"08 Nov 11","77.72"
"07 Nov 11","78.03"
"04 Nov 11","78.18"
"03 Nov 11","77.98"
"02 Nov 11","78.04"
"01 Nov 11","78.28"
"31 Oct 11","77.97"
"28 Oct 11","75.77"
"27 Oct 11","75.84"
"26 Oct 11","76"
"25 Oct 11","75.77"
"24 Oct 11","76.11"
"21 Oct 11","76.13"
"20 Oct 11","76.88"
"19 Oct 11","76.77"
"18 Oct 11","76.75"
"17 Oct 11","76.72"
"14 Oct 11","77.35"
"13 Oct 11","76.83"
"12 Oct 11","77.34"
"11 Oct 11","76.71"
"10 Oct 11","76.73"
"07 Oct 11","76.76"
"06 Oct 11","76.7"
"05 Oct 11","76.96"
"04 Oct 11","76.71"
"03 Oct 11","76.66"
"30 Sep 11","77.09"
"29 Sep 11","76.84"
"28 Sep 11","76.41"
"27 Sep 11","76.65"
"26 Sep 11","76.37"
"23 Sep 11","76.26"
"22 Sep 11","76.32"
"21 Sep 11","76.42"
"20 Sep 11","76.45"
"19 Sep 11","76.4"
"16 Sep 11","76.86"
"15 Sep 11","76.69"
"14 Sep 11","76.72"
"13 Sep 11","76.87"
"12 Sep 11","77.01"
"09 Sep 11","77.75"
"08 Sep 11","77.36"
"07 Sep 11","77.33"
"06 Sep 11","77.11"
"05 Sep 11","76.97"
"02 Sep 11","76.77"
"01 Sep 11","76.97"
"31 Aug 11","76.46"
"30 Aug 11","76.73"
"26 Aug 11","76.85"
"25 Aug 11","77.46"
"24 Aug 11","76.73"
"23 Aug 11","76.51"
"22 Aug 11","76.77"
"19 Aug 11","76.25"
"18 Aug 11","76.57"
"17 Aug 11","76.56"
"16 Aug 11","76.72"
"15 Aug 11","76.7"
"12 Aug 11","76.77"
"11 Aug 11","76.78"
"10 Aug 11","76.5"
"09 Aug 11","77.3"
"08 Aug 11","77.67"
"05 Aug 11","78.49"
"04 Aug 11","79.03"
"03 Aug 11","76.88"
"02 Aug 11","77.14"
"01 Aug 11","76.61"
"29 Jul 11","77.2"
"28 Jul 11","77.81"
"27 Jul 11","77.96"
"26 Jul 11","78.07"
"25 Jul 11","78.39"
"22 Jul 11","78.35"
"21 Jul 11","78.51"
"20 Jul 11","78.86"
"19 Jul 11","78.93"
"18 Jul 11","79.11"
"15 Jul 11","79.06"
"14 Jul 11","79.21"
"13 Jul 11","79.03"
"12 Jul 11","79.49"
"11 Jul 11","80.38"
"08 Jul 11","80.66"
"07 Jul 11","81.25"
"06 Jul 11","80.9"
"05 Jul 11","81.05"
"04 Jul 11","80.81"
"01 Jul 11","80.87"
"30 Jun 11","80.77"
"29 Jun 11","80.88"
"28 Jun 11","80.79"
"27 Jun 11","80.89"
"24 Jun 11","80.43"
"23 Jun 11","80.56"
"22 Jun 11","80.08"
"21 Jun 11","80.16"
"20 Jun 11","80.23"
"17 Jun 11","80.08"
"16 Jun 11","80.68"
"15 Jun 11","80.63"
"14 Jun 11","80.48"
"13 Jun 11","80.17"
"10 Jun 11","80.21"
"09 Jun 11","80.11"
"08 Jun 11","79.88"
"07 Jun 11","80.24"
"06 Jun 11","80.17"
"03 Jun 11","80.52"
"02 Jun 11","80.89"
"01 Jun 11","80.85"
"31 May 11","81.24"
"27 May 11","80.96"
"26 May 11","81.34"
"25 May 11","81.99"
"24 May 11","82.16"
"23 May 11","81.81"
"20 May 11","81.65"
"19 May 11","81.84"
"18 May 11","81.36"
"17 May 11","81.43"
"16 May 11","80.86"
"13 May 11","80.77"
"12 May 11","80.75"
"11 May 11","81.1"
"10 May 11","80.66"
"09 May 11","80.72"
"06 May 11","80.62"
"05 May 11","79.99"
"04 May 11","80.65"
"03 May 11","80.83"
"28 Apr 11","81.44"
"27 Apr 11","82.72"
"26 Apr 11","81.7"
"21 Apr 11","81.74"
"20 Apr 11","82.45"
"19 Apr 11","82.46"
"18 Apr 11","82.21"
"15 Apr 11","83.2"
"14 Apr 11","83.15"
"13 Apr 11","83.9"
"12 Apr 11","83.58"
"11 Apr 11","84.67"
"08 Apr 11","85.03"
"07 Apr 11","85.21"
"06 Apr 11","85.43"
"05 Apr 11","84.53"
"04 Apr 11","83.9"
"01 Apr 11","84.36"
"31 Mar 11","82.87"
"30 Mar 11","83.05"
"29 Mar 11","82.36"
"28 Mar 11","81.71"
"25 Mar 11","81.13"
"24 Mar 11","80.83"
"23 Mar 11","80.94"
"22 Mar 11","81"
"21 Mar 11","81.11"
"18 Mar 11","81.14"
"17 Mar 11","78.75"
"16 Mar 11","80.18"
"15 Mar 11","80.83"
"14 Mar 11","81.65"
"11 Mar 11","81.8"
"10 Mar 11","83.05"
"09 Mar 11","82.7"
"08 Mar 11","82.69"
"07 Mar 11","82.03"
"04 Mar 11","82.37"
"03 Mar 11","82.38"
"02 Mar 11","81.67"
"01 Mar 11","82.05"
"28 Feb 11","81.93"
"25 Feb 11","81.75"
"24 Feb 11","81.76"
"23 Feb 11","82.57"
"22 Feb 11","82.94"
"21 Feb 11","83.17"
"18 Feb 11","83.35"
"17 Feb 11","83.31"
"16 Feb 11","83.87"
"15 Feb 11","83.82"
"14 Feb 11","83.38"
"11 Feb 11","83.38"
"10 Feb 11","83.2"
"09 Feb 11","82.49"
"08 Feb 11","81.84"
"07 Feb 11","82.36"
"04 Feb 11","81.99"
"03 Feb 11","81.83"
"02 Feb 11","81.62"
"01 Feb 11","81.5"
"31 Jan 11","81.93"
"28 Jan 11","82.28"
"27 Jan 11","82.91"
"26 Jan 11","82.25"
"25 Jan 11","82.38"
"24 Jan 11","82.49"
"21 Jan 11","82.67"
"20 Jan 11","83"
"19 Jan 11","82.06"
"18 Jan 11","82.7"
"17 Jan 11","82.63"
"14 Jan 11","82.83"
"13 Jan 11","82.82"
"12 Jan 11","83.28"
"11 Jan 11","83.45"
"10 Jan 11","82.73"
"07 Jan 11","82.97"
"06 Jan 11","83.23"
"05 Jan 11","83.32"
"04 Jan 11","82.02"
"31 Dec 10","81.12"
"30 Dec 10","81.77"
"29 Dec 10","82.06"
"24 Dec 10","82.91"
"23 Dec 10","83.06"
"22 Dec 10","83.47"
"21 Dec 10","83.71"
"20 Dec 10","83.68"
"17 Dec 10","84.13"
"16 Dec 10","84.34"
"15 Dec 10","84.01"
"14 Dec 10","83.54"
"13 Dec 10","83.69"
"10 Dec 10","83.94"
"09 Dec 10","83.95"
"08 Dec 10","84.27"
"07 Dec 10","83.07"
"06 Dec 10","82.63"
"03 Dec 10","82.65"
"02 Dec 10","83.92"
"01 Dec 10","84.24"
"30 Nov 10","83.78"
"29 Nov 10","84.37"
"26 Nov 10","84.04"
"25 Nov 10","83.58"
"24 Nov 10","83.37"
"23 Nov 10","82.96"
"22 Nov 10","83.47"
"19 Nov 10","83.45"
"18 Nov 10","83.65"
"17 Nov 10","83.09"
"16 Nov 10","83.32"
"15 Nov 10","82.98"
"12 Nov 10","82.38"
"11 Nov 10","82.48"
"10 Nov 10","82.77"
"09 Nov 10","80.82"
"08 Nov 10","81.17"
"05 Nov 10","81.36"
"04 Nov 10","80.62"
"03 Nov 10","81.42"
"02 Nov 10","80.81"
"01 Nov 10","80.67"
"29 Oct 10","80.54"
"28 Oct 10","80.93"
"27 Oct 10","81.67"
"26 Oct 10","81.28"
"25 Oct 10","80.6"
"22 Oct 10","81.43"
"21 Oct 10","81.2"
"20 Oct 10","80.92"
"19 Oct 10","81.82"
"18 Oct 10","81.19"
"15 Oct 10","81.36"
"14 Oct 10","81.38"
"13 Oct 10","81.8"
"12 Oct 10","81.8"
"11 Oct 10","82.07"
